chr	pos1	pos2	chr2	pos3	pos4	length	width	Mean	maxpixel	pvalue	Stripiness
chr5	13950001	14020000	chr5	13950001	14680000	730000	70000	109.40210068071067	99.0%	0.0486772486772486	1.9510905085909684
chr5	116120001	116170000	chr5	116120001	117320000	1200000	50000	71.96191885880057	98.0%	0.047089947089947	1.845396463118174
chr5	10430001	10480000	chr5	10430001	11190000	760000	50000	114.9394756409395	99.0%	0.0513227513227513	1.677589045000796
chr5	116020001	116090000	chr5	115080001	116090000	1010000	70000	80.69372598586187	98.0%	0.0592592592592592	1.4487408908507655
chr5	126610001	126670000	chr5	126610001	127510000	900000	60000	94.41745760187813	99.0%	0.0333333333333333	1.2828903822864777
chr5	59780001	59830000	chr5	59780001	61210000	1430000	50000	55.45016674153099	98.0%	0.0634920634920634	1.1672769796729243
chr5	172900001	172950000	chr5	172340001	172950000	610000	50000	141.54244983968962	99.0%	0.0698412698412698	1.162472963084409
chr5	168250001	168290000	chr5	168250001	169310000	1060000	40000	73.34033286941632	98.0%	0.056084656084656	1.1591022073558674
chr5	38160001	38210000	chr5	37390001	38210000	820000	50000	97.42166984744792	98.0%	0.0809523809523809	1.1277030413646718
chr5	123580001	123650000	chr5	122180001	123650000	1470000	70000	55.660221587965104	98.0%	0.0613756613756613	1.0564012890857966
chr5	35900001	35940000	chr5	35050001	35940000	890000	40000	99.52576424278551	99.0%	0.0973544973544973	0.9595638204486088
chr5	176630001	176670000	chr5	176630001	177510000	880000	40000	96.0098588336415	99.0%	0.0751322751322751	0.9335273938616334
chr5	111130001	111190000	chr5	111130001	112100000	970000	60000	88.00058417691953	98.0%	0.0772486772486772	0.9206525400871624
chr5	132350001	132400000	chr5	132350001	133100000	750000	50000	117.41031222076204	99.0%	0.0634920634920634	0.8152927455779042
chr5	168190001	168230000	chr5	167690001	168230000	540000	40000	117.7034353027749	99.0%	0.0915343915343915	0.7910549662906333
chr5	1680001	1750000	chr5	1680001	4770000	3090000	70000	28.573223542718623	96.0%	0.0814814814814814	0.7698936210625135
chr5	118770001	118830000	chr5	118000001	118830000	830000	60000	83.57029994895207	99.0%	0.0941798941798941	0.7445110742946923
chr5	110720001	110770000	chr5	110720001	111520000	800000	50000	85.45002209055161	98.0%	0.056084656084656	0.6876729932800345
chr5	119400001	119460000	chr5	118760001	119460000	700000	60000	113.29067130666702	99.0%	0.0915343915343915	0.6536476457928498
chr5	62420001	62490000	chr5	62420001	63890000	1470000	70000	55.02179223163946	97.0%	0.0666666666666666	0.5947650510385523
chr5	17180001	17220000	chr5	17180001	18250000	1070000	40000	68.94175110508347	99.0%	0.0634920634920634	0.5693951868789222
chr5	174260001	174320000	chr5	173650001	174320000	670000	60000	120.61297770573152	98.0%	0.0751322751322751	0.5635605603520624
chr5	175700001	175750000	chr5	175700001	176750000	1050000	50000	75.84406542018894	99.0%	0.0793650793650793	0.5505363630500263
chr5	59170001	59220000	chr5	59170001	59800000	630000	50000	108.55307277363904	99.0%	0.0888888888888888	0.5452702125480958
chr5	56810001	56850000	chr5	55920001	56850000	930000	40000	103.44736991151944	99.0%	0.0751322751322751	0.533764902962573
chr5	56180001	56250000	chr5	55160001	56250000	1090000	70000	82.48291097890285	99.0%	0.0825396825396825	0.5194863640905307
chr5	172000001	172070000	chr5	171180001	172070000	890000	70000	97.13105417499663	97.0%	0.0952380952380952	0.4207008527209512
chr5	131380001	131440000	chr5	130090001	131440000	1350000	60000	64.6073973360267	97.0%	0.0783068783068783	0.4141458128186184
chr5	83700001	83740000	chr5	83700001	86940000	3240000	40000	30.48287238311124	96.0%	0.0746031746031746	0.2944452413954533
chr5	171390001	171440000	chr5	171390001	172360000	970000	50000	84.82186070494916	99.0%	0.0698412698412698	0.2215488490777527
chr5	33940001	33980000	chr5	32630001	33980000	1350000	40000	71.50294466517678	98.0%	0.0941798941798941	0.0002357681394808
chr5	270001	320000	chr5	270001	1160000	890000	50000	115.71511560844672	98.0%	0.0582010582010582	-0.406836763151809
chr5	6520001	6580000	chr5	5130001	6580000	1450000	60000	65.39560370178533	96.0%	0.092063492063492	-0.6373439810068132
chr5	181250001	181300000	chr5	179940001	181300000	1360000	50000	80.47000981488694	96.0%	0.0793650793650793	-3.718159339678325
chr5	69780001	69830000	chr5	69780001	72420000	2640000	50000	56.54292661143596	95.0%	0.0915343915343915	
chr5	69980001	70020000	chr5	68120001	70020000	1900000	40000	34.647941530529415	97.0%	0.0703703703703703	
chr6	1570001	1610000	chr6	1570001	2760000	1190000	40000	100.24147721890436	99.0%	0.0497354497354497	6.409391442020145
chr6	20530001	20590000	chr6	20530001	22980000	2450000	60000	47.00095661417952	95.0%	0.0275132275132275	4.940889027798691
chr6	21560001	21600000	chr6	20540001	21600000	1060000	40000	86.9871665785355	99.0%	0.0174603174603174	4.58196205847348
chr6	12570001	12610000	chr6	11690001	12610000	920000	40000	112.46418361473312	99.0%	0.0285714285714285	3.6646922339490544
chr6	57300001	57340000	chr6	56620001	57340000	720000	40000	133.14614183676863	99.0%	0.047089947089947	2.225123207782862
chr6	138770001	138830000	chr6	138770001	139350000	580000	60000	145.30387555661972	99.0%	0.0417989417989417	2.004394312597801
chr6	31050001	31100000	chr6	30440001	31100000	660000	50000	170.5850956159007	99.0%	0.047089947089947	1.937832940554592
chr6	150780001	150850000	chr6	149950001	150850000	900000	70000	107.64861678311716	99.0%	0.0296296296296296	1.8535572968331355
chr6	7580001	7630000	chr6	6670001	7630000	960000	50000	95.66382082698053	98.0%	0.056084656084656	1.8529491472010449
chr6	135410001	135450000	chr6	134150001	135450000	1300000	40000	81.13577686680708	98.0%	0.0497354497354497	1.7064540065724614
chr6	5430001	5490000	chr6	5430001	6490000	1060000	60000	96.84443108545597	98.0%	0.0735449735449735	1.6650498645938512
chr6	110350001	110420000	chr6	109560001	110420000	860000	70000	105.53094770283408	99.0%	0.0952380952380952	1.530163611087556
chr6	3270001	3310000	chr6	3270001	4890000	1620000	40000	69.74097271693012	95.0%	0.0571428571428571	1.5099648518487692
chr6	39320001	39370000	chr6	39320001	41040000	1720000	50000	63.37499592352825	98.0%	0.0788359788359788	1.483845914203382
chr6	112000001	112070000	chr6	110990001	112070000	1080000	70000	90.2326329459677	98.0%	0.0285714285714285	1.44847607231004
chr6	135500001	135550000	chr6	135500001	136210000	710000	50000	125.7630358775736	99.0%	0.0497354497354497	1.2359372624500722
chr6	46030001	46100000	chr6	46030001	46800000	770000	70000	115.70682307326447	99.0%	0.0582010582010582	1.1587488730092643
chr6	17130001	17170000	chr6	17130001	18560000	1430000	40000	68.13511330852542	98.0%	0.0698412698412698	1.112543865526094
chr6	570001	620000	chr6	570001	1350000	780000	50000	126.14013219890916	99.0%	0.0772486772486772	1.0954308750862387
chr6	105070001	105110000	chr6	105070001	106310000	1240000	40000	66.58362817830233	98.0%	0.0925925925925925	1.0848809499295682
chr6	56840001	56880000	chr6	56340001	56880000	540000	40000	169.4685459331602	99.0%	0.073015873015873	1.020163928094147
chr6	119120001	119160000	chr6	119120001	120060000	940000	40000	92.36907878238404	99.0%	0.064021164021164	0.9816676908728076
chr6	144090001	144130000	chr6	144090001	145220000	1130000	40000	82.66997189075688	97.0%	0.0613756613756613	0.8633976254876914
chr6	155290001	155340000	chr6	155290001	157200000	1910000	50000	53.06731885549027	98.0%	0.0656084656084656	0.8288087402812333
chr6	160430001	160470000	chr6	159800001	160470000	670000	40000	125.17686586362548	99.0%	0.0719576719576719	0.8262939843571795
chr6	2330001	2370000	chr6	1680001	2370000	690000	40000	127.84069114954484	99.0%	0.0878306878306878	0.8192446659213746
chr6	154650001	154710000	chr6	154650001	155300000	650000	60000	130.0763919145474	99.0%	0.0825396825396825	0.804189174812861
chr6	20470001	20540000	chr6	19590001	20540000	950000	70000	102.26531244404514	98.0%	0.0867724867724867	0.6512637178307629
chr6	113870001	113940000	chr6	112090001	113940000	1850000	70000	67.13128318650075	97.0%	0.0074074074074074	0.559164356974474
chr6	99440001	99480000	chr6	99440001	100130000	690000	40000	120.6031192719437	98.0%	0.0825396825396825	0.4413588822873525
chr6	130850001	130900000	chr6	130850001	131620000	770000	50000	107.81614194519098	99.0%	0.091005291005291	0.3880194156002198
chr6	89570001	89630000	chr6	88960001	89630000	670000	60000	138.65514586412775	99.0%	0.0962962962962963	0.2196730948675307
chr6	7980001	8050000	chr6	7390001	8050000	660000	70000	141.01855547957786	98.0%	0.0724867724867724	0.1062165656184325
chr6	131890001	131930000	chr6	131890001	132500000	610000	40000	120.5193682985544	99.0%	0.0899470899470899	-0.3294327778347423
chr6	112760001	112810000	chr6	112760001	113790000	1030000	50000	93.22341159100463	99.0%	0.0328042328042328	-0.3528637592342025
chr6	15450001	15520000	chr6	14280001	15520000	1240000	70000	83.47455432221678	98.0%	0.0994708994708994	-0.4510459548245888
chr6	75170001	75220000	chr6	73650001	75220000	1570000	50000	76.23815427747577	99.0%	0.0412698412698412	-0.4552804550606648
chr6	23400001	23440000	chr6	21170001	23440000	2270000	40000	43.94524405086969	97.0%	0.0666666666666666	-0.7894620880459254
chr6	141530001	141600000	chr6	139900001	141600000	1700000	70000	73.45667324895375	99.0%	0.0063492063492063	-1.1262347755507895
chr6	64500001	64530000	chr6	63260001	64530000	1270000	30000	71.92901040763618	96.0%	0.0201058201058201	-1.3841223614300997
chr6	164820001	164900000	chr6	164820001	165970000	1150000	80000	82.31005612917669	95.0%	0.0645502645502645	-1.5402752519856349
chr6	114960001	115000000	chr6	113590001	115000000	1410000	40000	63.64723796596802	95.0%	0.0941798941798941	-1.5683030194705558
chr6	19160001	19200000	chr6	17040001	19200000	2160000	40000	42.76572795115637	95.0%	0.0761904761904762	-1.591839483016201
chr6	57590001	57640000	chr6	56110001	57640000	1530000	50000	62.68105606146933	97.0%	0.0783068783068783	-1.9559242615859729
chr6	122290001	122330000	chr6	122290001	124020000	1730000	40000	54.187989718978486	96.0%	0.073015873015873	-2.0655871960610903
chr6	31910001	31950000	chr6	31910001	32380000	470000	40000	204.2711190129385	99.0%	0.0941798941798941	-2.0773256301783296
chr6	64560001	64600000	chr6	63240001	64600000	1360000	40000	68.90649021819415	95.0%	0.0693121693121693	-2.118915509416344
chr6	54800001	54840000	chr6	53490001	54840000	1350000	40000	71.54760131503868	95.0%	0.0634920634920634	-2.139854678388389
chr6	55490001	55570000	chr6	54810001	55570000	760000	80000	128.13810276861517	97.0%	0.0687830687830687	-2.1837887602923
chr6	70970001	71020000	chr6	70220001	71020000	800000	50000	103.24697333408716	99.0%	0.0809523809523809	-2.253846518767226
chr6	141960001	142000000	chr6	139610001	142000000	2390000	40000	38.542825895095454	96.0%	0.0666666666666666	-2.348262232314813
chr6	120520001	120600000	chr6	118040001	120600000	2560000	80000	37.49494210643208	96.0%	0.0846560846560846	-2.611842968858786
chr6	95780001	95820000	chr6	95780001	98110000	2330000	40000	39.75681828617628	95.0%	0.0264550264550264	-2.7271205819600883
chr6	140930001	140980000	chr6	140930001	142350000	1420000	50000	70.58807662625838	96.0%	0.0656084656084656	-2.773192785276736
chr6	62150001	62190000	chr6	62150001	63900000	1750000	40000	66.46056601503922	96.0%	0.0539682539682539	-2.780509717718612
chr6	165250001	165290000	chr6	163110001	165290000	2180000	40000	46.686216913831096	96.0%	0.0322751322751322	-3.0468065539013667
chr6	78340001	78370000	chr6	78340001	78800000	460000	30000	186.8303035416765	99.0%	0.028042328042328	-3.050459752593061
chr6	77740001	77770000	chr6	76680001	77770000	1090000	30000	86.0396540233135	98.0%	0.092063492063492	-3.167661447572999
chr6	81200001	81260000	chr6	81200001	82990000	1790000	60000	54.78629492657269	95.0%	0.0253968253968253	-3.2488418552884157
chr6	122290001	122350000	chr6	119860001	122350000	2490000	60000	43.94827058640507	97.0%	0.0412698412698412	-3.4172675514401822
chr6	62270001	62320000	chr6	62270001	64660000	2390000	50000	48.42005464385316	95.0%	0.0804232804232804	-3.4262659019165
chr6	170001	210000	chr6	170001	2680000	2510000	40000	57.205993748676015	95.0%	0.0402116402116402	-3.573471943612603
chr6	56270001	56330000	chr6	53920001	56330000	2410000	60000	45.43476903500348	96.0%	0.0708994708994708	-3.700929844103108
chr6	95870001	95920000	chr6	95870001	98590000	2720000	50000	38.22477886155893	95.0%	0.0264550264550264	-3.844743774237125
chr6	93340001	93390000	chr6	92930001	93390000	460000	50000	233.00184862973475	99.0%	0.0317460317460317	-3.862726098334784
chr6	123350001	123410000	chr6	123350001	125250000	1900000	60000	54.59227367617276	95.0%	0.0746031746031746	-4.024137051452611
chr6	102100001	102130000	chr6	100130001	102130000	2000000	30000	48.20873503046831	95.0%	0.0317460317460317	-4.128594891610958
chr6	122010001	122050000	chr6	119530001	122050000	2520000	40000	46.47718028826982	95.0%	0.0507936507936507	-4.640853424838919
chr6	95330001	95360000	chr6	95330001	97140000	1810000	30000	57.68599790433387	97.0%	0.0179894179894179	-4.811842446803003
chr6	164880001	164920000	chr6	162890001	164920000	2030000	40000	56.58037284544329	98.0%	0.0095238095238095	-5.025642909940589
chr6	101940001	101980000	chr6	100670001	101980000	1310000	40000	84.10181956243183	97.0%	0.0074074074074074	-5.075297923201062
chr6	102470001	102510000	chr6	102470001	104550000	2080000	40000	61.1694956070081	95.0%	0.0211640211640211	-5.200799138807855
chr6	93900001	93970000	chr6	91700001	93970000	2270000	70000	54.50222293233505	95.0%	0.0984126984126984	-5.215033840151849
chr6	102610001	102670000	chr6	102610001	104440000	1830000	60000	74.06266539651901	96.0%	0.037037037037037	-5.5583607402814765
chr6	57930001	57980000	chr6	55100001	57980000	2880000	50000	44.10285680196168	96.0%	0.0201058201058201	-5.769592022241341
chr6	102470001	102510000	chr6	100070001	102510000	2440000	40000	44.03587818164189	96.0%	0.0052910052910052	-6.336380013079904
chr6	102630001	102690000	chr6	100740001	102690000	1950000	60000	65.51833749322007	96.0%	0.019047619047619	-8.29897790980575
chr6	61540001	61630000	chr6	61540001	63680000	2140000	90000	72.78749728799347	95.0%	0.0328042328042328	
chr6	94610001	94680000	chr6	92320001	94680000	2360000	70000	61.17143306118074	96.0%	0.0465608465608465	
chr6	94230001	94330000	chr6	92730001	94330000	1600000	100000	93.72715700002196	96.0%	0.0185185185185185	
chr6	62770001	62830000	chr6	62770001	64700000	1930000	60000	55.45423464673783	97.0%	0.056084656084656	
chr6	103230001	103270000	chr6	103230001	104530000	1300000	40000	91.17034422847128	98.0%	0.0582010582010582	
chr6	103320001	103440000	chr6	103320001	104280000	960000	120000	131.6425624556645	99.0%	0.0275132275132275	
chr6	164740001	164780000	chr6	164170001	164780000	610000	40000	158.63053140546756	99.0%	0.0201058201058201	
chr7	102230001	102280000	chr7	101340001	102280000	940000	50000	119.62723882806824	99.0%	0.0201058201058201	6.897062622444996
chr7	37140001	37210000	chr7	36410001	37210000	800000	70000	109.3661025539492	99.0%	0.0259259259259259	3.0576514156194747
chr7	74860001	74900000	chr7	74170001	74900000	730000	40000	124.00944216853648	99.0%	0.0243386243386243	2.601848911860643
chr7	81480001	81520000	chr7	81480001	82620000	1140000	40000	86.65798261327406	99.0%	0.0629629629629629	2.5934951844974523
chr7	93020001	93080000	chr7	92420001	93080000	660000	60000	133.24135006709795	99.0%	0.024390243902439	2.3153907931441
chr7	43820001	43860000	chr7	43040001	43860000	820000	40000	111.96094144868006	99.0%	0.0323435843054082	2.0676367584288733
chr7	42910001	42950000	chr7	42910001	43860000	950000	40000	96.4418421455552	99.0%	0.0445387062566277	2.022598932268109
chr7	27170001	27230000	chr7	27170001	28090000	920000	60000	87.90503048229556	99.0%	0.0301901507627912	1.9110765512033576
chr7	23540001	23590000	chr7	23540001	24710000	1170000	50000	78.92002198420846	98.0%	0.024390243902439	1.9004954814535209
chr7	27120001	27180000	chr7	25890001	27180000	1290000	60000	70.73245325036333	99.0%	0.0328042328042328	1.8940147132341716
chr7	106120001	106170000	chr7	105590001	106170000	580000	50000	144.76926628266898	99.0%	0.0487322347343556	1.873632972498947
chr7	39460001	39530000	chr7	38370001	39530000	1160000	70000	78.10698913956935	98.0%	0.0428986629410807	1.659823108550993
chr7	2310001	2380000	chr7	1600001	2380000	780000	70000	128.2738680465593	99.0%	0.0355249204665959	1.5151562812355397
chr7	94410001	94470000	chr7	94410001	95270000	860000	60000	91.67347656877048	99.0%	0.0433862433862433	1.4657376601595795
chr7	138710001	138750000	chr7	137630001	138750000	1120000	40000	80.3692580682637	98.0%	0.0746716266334505	1.4172217835515593
chr7	25060001	25110000	chr7	24280001	25110000	830000	50000	123.152925208922	99.0%	0.0646871686108165	1.416933614184894
chr7	54750001	54800000	chr7	54750001	55610000	860000	50000	89.2546590297961	99.0%	0.0599151643690349	1.275075550500603
chr7	106160001	106230000	chr7	106160001	107150000	990000	70000	95.99096667683216	97.0%	0.0507936507936507	1.2047095939771888
chr7	121970001	122010000	chr7	121000001	122010000	1010000	40000	78.60179675904779	98.0%	0.0835978835978836	1.1509269360917789
chr7	156790001	156850000	chr7	155360001	156850000	1490000	60000	65.11844094735089	96.0%	0.0498409331919406	1.095023446996048
chr7	154900001	154940000	chr7	154900001	155770000	870000	40000	97.59062706764772	99.0%	0.0625662778366914	1.0164856112894392
chr7	2850001	2900000	chr7	2850001	4600000	1750000	50000	54.23232131643357	95.0%	0.0498409331919406	1.0075391987202629
chr7	23680001	23730000	chr7	23240001	23730000	490000	50000	160.14847579602483	99.0%	0.0572640509013785	1.0036855142551082
chr7	82700001	82740000	chr7	81520001	82740000	1220000	40000	66.02189470776084	99.0%	0.0925925925925925	0.9779347456186388
chr7	290001	340000	chr7	290001	1150000	860000	50000	125.72818675508236	98.0%	0.0837751855779427	0.9279045475233284
chr7	23020001	23090000	chr7	22530001	23090000	560000	70000	159.50905934587	99.0%	0.0503711558854719	0.9151246290519894
chr7	37820001	37890000	chr7	36440001	37890000	1450000	70000	65.10122686978188	95.0%	0.0890774125132555	0.9097666747520476
chr7	116770001	116830000	chr7	116180001	116830000	650000	60000	122.11739594140158	99.0%	0.0922587486744432	0.9091845879228916
chr7	64580001	64640000	chr7	62540001	64640000	2100000	60000	51.97138540927077	96.0%	0.0227748882043685	0.894659376740095
chr7	114840001	114890000	chr7	114840001	115900000	1060000	50000	76.90511673864835	99.0%	0.0936507936507936	0.5881295323847024
chr7	73580001	73650000	chr7	73580001	74150000	570000	70000	156.1558081840401	99.0%	0.0752916224814422	0.3982921994292048
chr7	121530001	121600000	chr7	120960001	121600000	640000	70000	127.46192916295033	99.0%	0.0673382820784729	0.2927852638348348
chr7	143710001	143760000	chr7	143710001	144160000	450000	50000	163.80323524546955	99.0%	0.0148462354188759	-1.0607643733051364
chr8	101300001	101360000	chr8	101300001	102420000	1120000	60000	85.02967817809967	96.0%	0.0338624338624338	2.76181304815894
chr8	118380001	118430000	chr8	117350001	118430000	1080000	50000	80.56930454848649	99.0%	0.0835978835978835	1.7689820307062516
chr8	52930001	52990000	chr8	52930001	54190000	1260000	60000	68.49745420642257	99.0%	0.0809523809523809	1.7319114580541413
chr8	133420001	133470000	chr8	132830001	133470000	640000	50000	118.92017337836356	99.0%	0.0603174603174603	1.6922005361836387
chr8	66400001	66440000	chr8	65720001	66440000	720000	40000	108.39481842690758	99.0%	0.0476190476190476	1.684765744554091
chr8	18890001	18950000	chr8	18890001	20150000	1260000	60000	68.81263186491812	98.0%	0.092063492063492	1.4202436629048711
chr8	57390001	57440000	chr8	57390001	58520000	1130000	50000	75.06810340698357	99.0%	0.0857142857142857	1.3899814944957087
chr8	66420001	66470000	chr8	66420001	67510000	1090000	50000	81.24244463521666	98.0%	0.0708994708994708	1.31805332921135
chr8	13630001	13670000	chr8	12840001	13670000	830000	40000	118.2879066931863	99.0%	0.0074074074074074	1.2971856536955892
chr8	130640001	130690000	chr8	129790001	130690000	900000	50000	87.18648924048077	98.0%	0.0783068783068783	1.2868607564265715
chr8	9800001	9850000	chr8	9030001	9850000	820000	50000	118.14386436334576	99.0%	0.0777777777777777	1.2841632144231847
chr8	99330001	99380000	chr8	98550001	99380000	830000	50000	109.38481703818816	99.0%	0.0994708994708994	1.2130846787306933
chr8	80240001	80310000	chr8	80240001	80980000	740000	70000	107.56236175972732	98.0%	0.0968253968253968	1.2007148360642894
chr8	74300001	74360000	chr8	73310001	74360000	1050000	60000	74.25407545010086	99.0%	0.0793650793650793	1.0140223442172969
chr8	127710001	127780000	chr8	127710001	128680000	970000	70000	81.53568197739291	99.0%	0.0793650793650793	0.967422329801152
chr8	129660001	129710000	chr8	127200001	129710000	2510000	50000	41.87832917489319	95.0%	0.091005291005291	0.8570005633964035
chr8	118720001	118760000	chr8	118720001	119430000	710000	40000	113.72007170666872	99.0%	0.0835978835978836	0.8311348145080184
chr8	23450001	23490000	chr8	23450001	24400000	950000	40000	89.02244804631756	98.0%	0.0793650793650793	0.7204387050306356
chr8	102790001	102830000	chr8	101280001	102830000	1550000	40000	73.16860446528827	98.0%	0.0656084656084656	0.6908823651985743
chr8	64520001	64580000	chr8	64520001	65580000	1060000	60000	85.04192018172915	99.0%	0.0777777777777777	0.6841527462352086
chr8	134640001	134700000	chr8	133480001	134700000	1220000	60000	75.51157511255373	99.0%	0.0915343915343915	0.6502413122826302
chr8	69650001	69700000	chr8	69650001	70670000	1020000	50000	88.45327228142057	99.0%	0.0931216931216931	0.5671914881501877
chr8	80190001	80260000	chr8	79650001	80260000	610000	70000	138.033100600616	99.0%	0.0878306878306878	0.4366277537627237
chr8	116770001	116830000	chr8	116770001	117310000	540000	60000	136.97729255244553	98.0%	0.0708994708994709	0.4154224920480766
chr8	38820001	38870000	chr8	38820001	39340000	520000	50000	171.3751555911944	99.0%	0.0714285714285714	0.3814080675231899
chr8	118090001	118160000	chr8	117340001	118160000	820000	70000	98.5362093119588	99.0%	0.073015873015873	0.3379174058170675
chr8	80040001	80080000	chr8	80040001	80580000	540000	40000	146.51601518337478	99.0%	0.0714285714285714	0.1648764819469501
chr8	30020001	30060000	chr8	28640001	30060000	1420000	40000	83.7271676219474	98.0%	0.091005291005291	0.0661000122558535
chr8	128830001	128870000	chr8	127200001	128870000	1670000	40000	47.48545434573317	95.0%	0.0783068783068783	0.0568393470903325
chr8	135890001	135930000	chr8	135890001	136660000	770000	40000	99.52476509326348	99.0%	0.0984126984126984	-0.0006843255748719
chr8	18540001	18580000	chr8	17880001	18580000	700000	40000	111.68847954072054	99.0%	0.0973544973544973	-0.0498032652888134
chr8	122550001	122620000	chr8	121310001	122620000	1310000	70000	66.75260585062009	98.0%	0.0962962962962963	-0.0923042895058121
chr8	109340001	109370000	chr8	109340001	110010000	670000	30000	124.97917902677683	99.0%	0.0888888888888888	-0.1672086971010339
chr8	143800001	143850000	chr8	143800001	144670000	870000	50000	120.80783237690528	99.0%	0.0888888888888888	-0.4354816816979745
chr8	71780001	71830000	chr8	71780001	72310000	530000	50000	124.8714361113624	99.0%	0.0328042328042328	-0.8206866116939732
chr8	82410001	82500000	chr8	81490001	82500000	1010000	90000	89.35784770981867	95.0%	0.0814814814814814	-1.2749712443076302
chr8	12540001	12590000	chr8	9010001	12590000	3580000	50000	18.18542310784583	97.0%	0.0222222222222222	-1.3025373393337103
chr8	136700001	136760000	chr8	135450001	136760000	1310000	60000	78.6204416831822	99.0%	0.0243386243386243	-1.324737510285542
chr8	137080001	137110000	chr8	135990001	137110000	1120000	30000	73.66662043566411	97.0%	0.0571428571428571	-1.4639814349343492
chr8	64320001	64390000	chr8	63370001	64390000	1020000	70000	83.00860331690616	99.0%	0.0899470899470899	-1.7727130160216586
chr8	50700001	50740000	chr8	50700001	51430000	730000	40000	114.43557521283203	99.0%	0.0444444444444444	-2.0794350249476947
chr8	88740001	88780000	chr8	88740001	90810000	2070000	40000	41.63997903096036	96.0%	0.0571428571428571	-2.152335746191161
chr8	107600001	107640000	chr8	106270001	107640000	1370000	40000	60.511182218369	96.0%	0.0582010582010582	-2.1573749681407914
chr8	75280001	75320000	chr8	75280001	76120000	840000	40000	100.6915737432236	99.0%	0.0957671957671957	-2.6750895059359445
chr8	2490001	2530000	chr8	300001	2530000	2230000	40000	41.5980738428124	96.0%	0.0899470899470899	-3.3976871861334
chr8	114590001	114630000	chr8	113520001	114630000	1110000	40000	86.86315116835559	98.0%	0.0687830687830687	-3.4368287907714783
chr8	82390001	82440000	chr8	82390001	83930000	1540000	50000	81.86374535882878	96.0%	0.0661375661375661	-3.7269807301706313
chr8	5040001	5080000	chr8	5040001	6370000	1330000	40000	80.29619131913913	98.0%	0.0656084656084656	-3.883959196385822
chr8	50870001	50940000	chr8	49010001	50940000	1930000	70000	49.92907656935542	95.0%	0.0148148148148148	-3.9048345128674526
chr8	114600001	114630000	chr8	114600001	116150000	1550000	30000	55.668696134020365	98.0%	0.0391534391534391	-4.153925442166887
chr8	114790001	114830000	chr8	114790001	116250000	1460000	40000	66.91566179395758	98.0%	0.0148148148148148	-4.588573939513589
chr8	77130001	77200000	chr8	76390001	77200000	810000	70000	120.31364040009107	99.0%	0.0296296296296296	-4.838118179927896
chr8	105620001	105660000	chr8	103970001	105660000	1690000	40000	58.40146275656371	96.0%	0.0253968253968253	-4.972479482210908
chr8	1150001	1210000	chr8	1150001	3810000	2660000	60000	47.44349013421865	96.0%	0.0788359788359788	-4.993599770453594
chr8	15240001	15300000	chr8	15240001	17150000	1910000	60000	66.91309279186733	97.0%	0.0952380952380952	-5.472922161692367
chr8	110640001	110730000	chr8	107320001	110730000	3410000	90000	32.84574642439397	95.0%	0.037037037037037	-5.905047879491973
chr8	77490001	77580000	chr8	75770001	77580000	1810000	90000	59.79731801169675	97.0%	0.0126984126984126	-6.1547652037513165
chr8	14720001	14770000	chr8	12960001	14770000	1810000	50000	70.98572038129451	96.0%	0.0232804232804232	-6.657183054886801
chr8	4110001	4220000	chr8	1380001	4220000	2840000	110000	43.75570682051333	95.0%	0.0661375661375661	-7.734255980517173
chr8	14430001	14510000	chr8	14430001	16830000	2400000	80000	63.6373360233148	96.0%	0.0179894179894179	-9.320783250987835
chr8	77320001	77430000	chr8	75870001	77430000	1560000	110000	75.03246336948715	98.0%	0.01005291005291	-9.54196949733213
chr8	3970001	4030000	chr8	1380001	4030000	2650000	60000	46.57939139460079	95.0%	0.0116402116402116	
chr8	87530001	87590000	chr8	87530001	90230000	2700000	60000	41.38353434490021	95.0%	0.0047619047619047	
chr8	4790001	4850000	chr8	4790001	6950000	2160000	60000	47.29750696837387	96.0%	0.0539682539682539	
chr8	88870001	88940000	chr8	87560001	88940000	1380000	70000	78.41902087072057	97.0%	0.0486772486772486	
chr8	4320001	4360000	chr8	3260001	4360000	1100000	40000	104.56295834929128	98.0%	0.0153439153439153	
chr9	125390001	125440000	chr9	125390001	126500000	1110000	50000	99.46683009234076	99.0%	0.0211640211640211	8.72335897387694
chr9	111260001	111330000	chr9	110420001	111330000	910000	70000	119.02782924309712	99.0%	0.0465608465608465	4.170101063311573
chr9	4730001	4780000	chr9	4730001	5600000	870000	50000	120.6360416399347	99.0%	0.0222222222222222	3.876671494440171
chr9	96840001	96890000	chr9	96840001	97630000	790000	50000	118.45822379975884	98.0%	0.0243386243386243	3.178583491066794
chr9	96180001	96230000	chr9	95110001	96230000	1120000	50000	89.26747149720099	99.0%	0.0703703703703703	2.8607971049991683
chr9	105370001	105430000	chr9	104750001	105430000	680000	60000	135.01158101743945	99.0%	0.037037037037037	2.817950960342038
chr9	112080001	112120000	chr9	112080001	112810000	730000	40000	131.08034005161772	99.0%	0.0433862433862433	2.7963358189480205
chr9	980001	1020000	chr9	180001	1020000	840000	40000	121.80222474869711	98.0%	0.0407407407407407	2.510743691838297
chr9	19900001	19950000	chr9	19900001	21150000	1250000	50000	79.20409697282501	98.0%	0.0677248677248677	2.3690935194885987
chr9	122780001	122820000	chr9	122080001	122820000	740000	40000	127.50993378628772	99.0%	0.0708994708994708	2.1964346106004293
